"","id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","keywords","language","date","location","location_type","currency","currency_symbol","status","page_count","dish_count","lat","lng"
"861",23233,"","FRIENDS OF MR. ARTHUR J. O'KEEFFE","COMPLIMENTARY DINNER","SOC;","MONTAUK CLUB, BROOKLYN, NY","FOLDER; ILLUS; 6.25X9.5;","COMPLIMENTARY/TESTIMONIAL","WINES LISTED WITH COURSE; PHOTO OF MR. O'KEEFFE, AS NOTED BY FEB; COMMITTEE LISTED;","1908-133",NA,NA,"1908-02-08","Friends Of Mr. Arthur J. O'keeffe",NA,"","","complete",6,23,0,0
"862",23234,"","VIRGINIA HOTEL","TABLE D'HOTE","COMMERCIAL","59TH STREET AND BROADWAY, NEW YORK [NY];","CARD; 6.0X9.25;","","PARTIALLY PRINTED MENU ON FRONT; HAND WRITTEN ITEMS ON REVERSE IDENTIFIED AS ""TABLE D'HOTE WITH CLARET - 50CENTS - SERVED 5:30 TO 9:00""; SIGNED ON BOTTOM ""THEODORE THE CATERER"";","1900-473",NA,NA,"1900-01-23","Virginia Hotel",NA,"Dollars","$","complete",2,40,40.6621388,-74.177166
"863",23236,"","MORTON HOUSE-RESTAURANT & CAFE","DINNER","COMMERCIAL","BROADWAY & 14TH ST. NY","FOLDER; 7 X 11;","DAILY","HOURS & PRICES INCLUDED;COMPLETE WINE LIST ON BACK;","1900-108",NA,NA,"1900-01-10","Morton House Restaurant & Cafe",NA,"Dollars","$","complete",4,462,41.0324977,-73.7664346
"864",23237,"","AU LION D'OR HOTEL AND RESTAURANT;","DAILY MENU;","COMMERCIAL","59-61 WEST 24TH STREET, NEW YORK [NY];","CARD; 7.25X9.25;","","PRICED WINE LIST PRINTED; UNPRICED HAND WRITTEN MENU;","1900-415",NA,NA,"1900-01-19","Au Lion D'or Hotel And Restaurant;",NA,"Dollars","$","complete",2,94,40.7245835,-73.9920949
"865",23241,"","HOTEL CLAREMONT","DAILY MENU","COMMERCIAL","RIVERSIDE DRIVE, NEW YORK CITY, [NY]","BROADSHEET; 6.0X10.75;","","PRICED A LA CARTE MENU; PRICED WINE LIST;","1900-878",NA,NA,"1900-02-12","Hotel Claremont",NA,"Dollars","$","complete",2,226,40.8015758,-73.6523325
"866",23244,"","QUILL CLUB","DINNER","SOC;","HOTEL MANHATTAN,NY","BROADSIDE; 3 X 6;","[ANNUAL]","","1901-419",NA,NA,"1901-02-19","Quill Club",NA,"","","complete",2,16,40.7063185,-74.0108414
"867",23248,"","NY FRIENDS OF HON. CHRISTOPHER A. BUCKLEY","DINNER","SOCIAL","DELMONICO'S,NY","3 CARDS JOINED BY RED RIBBON;ILLUS.COVER;5 X 7.75;","TESTIMONIAL DINNER TO HON. BUCKLEY","MENU IN FRENCH;INCLUDES WINES & PROGRAM;","1890-074",NA,NA,"1890-06-24","Ny Friends Of Hon. Christopher A. Buckley",NA,"","","complete",6,26,0,0
"868",23251,"","SATURDAY AFTERNOON CLUB","A REGULAR SATURDAY AFTERNOON DEAL","SOC;","RECTOR'S, NEW YORK, NY","FOLDER; ILLUS; COL; 4.6X6.6;","OTHER (REGULAR MEETING OF A CARD PLAYING GROUP);","INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; OFFICERS AND MEMBERS LISTED; ILLUSTRATION ON COVER OF HAND HOLDING A SET OF CARDS; AUTOGRAPHS ON BACK COVER;","1906-396",NA,NA,"1906-04-21","Saturday Afternoon Club",NA,"","","complete",4,23,40.7577451,-73.9678086
"869",23253,"","2nd PANEL SHERIFFS JULY(?)","DINNER","PROF;","DELMONICO'S, NEW YORK, NY","CARD; ILLUS; 5X8;","COMPLIMENTARY/TESTIMONIAL","MENU HEADINGS IN FRENCH; BEVERAGE LIST; LOGO OF GROUP; SEE 1907-070;","1908-068",NA,NA,"1908-01-23","2nd Panel Sheriffs July(?)",NA,"","","complete",2,30,0,0
"870",23259,"","RESTAURANT MARTIN","DINNER","COMMERCIAL","UNIVERSITY PLACE, NEW YORK, NY","FOLDER; 7.0X10.75","","PRICED A LA CARTE MENU; PARTIALLY HAND WRITTEN; PRICED WINE LIST;","1900-140",NA,NA,"1900-01-10","Restaurant Martin",NA,"Dollars","$","complete",4,388,40.8113939,-74.0015866
"871",23260,"","SHANLEY'S","DAILY MENU","COMMERCIAL","NEW YORK, NY","FOLDER; ILLUS; COL; 7X11;","","A LA CARTE MENU; RESTAURANT LOGO ON COVER; PRICED WINE LIST ON BACK COVER; [DATE INFO SUPPLIED BY FEB];","1905-474",NA,NA,"1905-06-15","Shanley's",NA,"Dollars","$","complete",4,442,40.888467,-74.478346
"872",23261,"","CAFETERIA LUNCH","DAILY MENU","COMMERCIAL","57 BROAD STREET, NEW YORK, [NY]","FOLDER; ILLUS; 6 X 9.5;","","PARTIALLY HANDWRITTEN INCLUDING DRAWING; DRAWING OF MMOSE ON BACK COVER;","1900-482",NA,NA,"1900-01-24","Cafeteria Lunch",NA,"Dollars","$","complete",4,122,40.7405211,-73.997999
"873",23267,"","COLLEGE OF THE CITY OF NEW YORK ALUMNI","ANNUAL DINNER","EDUC;","HOTEL SAVOY, [NY]","BOOKLET; ILLUS; 6 X 8.5;","ANNIVERSARY;","MENU IN FRENCH WITH LITERARY QUOTES IN ENGLISH; PRICED WINE LIST; PHOTOGRAPHS ON FRONT AND REAR COVERS TITLED RESPICE AND PROSPICE; RED, WHITE AND BLUE CORD; TOASTS;","1901-192",NA,NA,"1901-01-26","College Of The City Of New York Alumni",NA,"","","complete",8,30,40.8197406,-73.9505357
"874",23269,"","ELLICOTT CLUB","11TH ANNIVERSARY BUFFALO BANQUET","SOC;","BUFFALO, NY","BOOKLET; ILLUS; COL; 4.25 X 10.25;","ANNIVERSARY;","MARTINIS, AND WINES WITH EACH COURSE; PAINTING OF GEORGE WASHIGTON; GRAY STOCK, GOLD PRINT; MENU IS ENCLOSED IN AN ENVELOPE;","1906-218",NA,NA,"1906-02-22","Ellicott Club",NA,"","","complete",8,24,0,0
"875",23270,"","BROOKLYN CLUB","DINNER","","BROOKLYN[NY]","BROADSIDE;5.5 X 8; ILLUS;","","INCLUDES WINES;","1890-087",NA,NA,"1890-01-01","Brooklyn Club",NA,"","","complete",2,25,40.622615,-73.998262
"876",23281,"","CITY VIGILANCE LEAGUE","COMPLIMENTARY DINNER TENDERED TO REV. CHARLES H. PARKHURST, D.D.","PROF;","JAEGER'S, NEW YORK, NY","BOOKLET; ILLUS; 4.5X6.5;","COMPLIMENTARY/TESTIMONIAL","PHOTO OF GUEST OF HONOR ON COVER; INCLUDES GUEST & COMMITTEE LIST, ALOS SEPARATE BOOKLET OF TABLE PLAN","1894-110",NA,NA,"1894-11-27","City Vigilance League",NA,"","","complete",26,22,0,0
"877",23296,"","LOCANDA MAGGIORE","DINER","COMMERCIAL","BAGNI DI MONTECATINI, TUSCANY, ITALY","CARD; ILLUS; COL; 4X9;","","MENU IN FRENCH; [DATE INFO SUPPLIED BY FEB]; ART DECO FLORAL BORDER; MENU HANDWRITTEN IN VIOLET INK;","1906-604",NA,NA,"1906-07-22","Locanda Maggiore",NA,"","","complete",2,10,40.80184,-73.966645
"878",23301,"","?","SILVER WEDDING ANNIVERSARY OF HERMANN SENGELMANN AND THERESE REHR SENGELMANN","OTHER;(PRIVATE);","HANSA-GESELLSCHAFTSHAUS-STEINDAMM NO.9;(HAMBURG,GERMANY)","CAARD;ILL;4.5X7;","RITE;","GERMAN MENU;HANDWRITTEN ON BACK ""HAMBURG"";","1899-258",NA,NA,"1899-03-15","Hansa-Gesellschaftshaus",NA,"","","complete",2,10,0,0
"879",23309,"","MR.J. KENNEDY TOD-11 EAST 9TH ST.","[DINNER]","","DELMONICO'S,NY","CARD;3.5 X4.5;","","MENU ALL IN FRENCH;WINES NOTED;","1895-187",NA,NA,"1895-11-21","Mr.J. Kennedy Tod 11 East 9th St.",NA,"","","complete",2,24,40.651412,-73.5238933
"880",23316,"","ST.ANDREWS SOCIETY OF THE STATE OF NEW YORK","BANQUET","RELIG;","DELMONICO'S,NY","FOLDER;ILLUS;COL;5.25X8.25;","ANNIVERSARY;141ST;","PRICED WINE LIST;TOASTS;SONGS;","1897-316",NA,NA,"1897-11-30","St.Andrews Society Of The State Of New York",NA,"Dollars","$","complete",4,42,40.759155,-73.9695533
"881",23320,"","RECTOR'S","DAILY MENU","COMMERCIAL","BROADWAY AND 44TH STREET, NY, NY","FOLDER; ILLUS; 7 X 9.5;","","PRICED MENU; SPECIAL DISHES; GOLD EMBOSSED GRIFFON;","1900-653",NA,NA,"1900-01-31","Rector's",NA,"Dollars","$","complete",4,313,40.7093441,-74.016035
"882",23327,"","TERRACE BOWLING CLUB","TWENTY-SIXTH ANNUAL RECEPTION","SOC;","LEXINGTON OPERA HOUSE [NY]","FOLDER; ILLUS; 6 X 6.75;","ANNIVERSARY;","PRICED MENU AND WINE LIST; CHERUB WRITING NAMES ON A BOARD; PLACE IS PROBABLY NY SINCE PRINTER IS IN NY;","1897-019",NA,NA,"1897-01-21","Terrace Bowling Club",NA,"Dollars","$","complete",4,61,40.7806674,-73.7783753
"883",23338,"","ERASTUS WIMAN AND HIS ASSOCIATES","DINNER TO WELCOME ROBERT GARRETT, PRESIDENT OF THE BALTIMORE & OHIO RAILROAD, TO STATEN ISLAND","PROF;","PAVILION HOTEL, NEW BRIGHTON, STATEN ISLAND, NY","FOLDER; ILLUS; COL; 9X12;","COMPLIMENTARY/TESTIMONIAL","FRENCH; DECORATIVE BORDERS IN GOLD AND BROWN; TOASTS AND SPEECHES ACCOMPANIED WITH QUOTATIONS FROM SHAKESPERIAN PLAYS;","1891-132",NA,NA,"1895-12-16","Erastus Wiman And His Associates",NA,"","","complete",4,41,0,0
"884",23342,"","(FIFTH AVENUE HOTEL?}","DINNER MENU","[COM?];","[NEW YORK, NY?]","BROADSIDE; 5.5X8.25;","","IDENTICAL FORMAT FOR NEW YEAR'S DAY MENU IDENTIFIED BY FNB AS FIFTH AVENUE HOTEL (1894-007 MISSING) HOTEL;","1897-008",NA,NA,"1897-01-05","(Fifth Avenue Hotel?}",NA,"","","complete",2,72,40.752839,-73.98095
"885",23357,"","DUTCHESS COUNTY SOCIETY OF CITY OF NEW YORK","ANNUAL DINNER","SOC;","DELMONICO'S, NEW YORK, NY","BOOKLET; ILLUS; COL; 5.25X6.5;","ANNIVERSARY;","FRENCH; VINS A LA CARTE; TOASTS; OFFICERS, BANQUET COMMITTEE LISTED; GOLD & WHITE SATIN RIBBON ATTACHMENTS; SEAL ON COVER;","1901-522",NA,NA,"1901-03-01","Dutchess County Society In The City Of New York",NA,"","","complete",6,17,40.7310091,-73.6139681
"886",23362,"","HARDWARE AND METAL TRADES","SEVENTH DINNER","COMMERCIAL","HOTEL SAVOY, NEW YORK, NY","BOOKLET; 5.25X7.5;","OTHER (ANNIVERSARY);","INCLUDES PRICED WINE LIST; DETAILED SEATING PLAN INCLUDED, AS WELL AS MEMBERSHIP LIST; TOASTS; 2 COPIES","1896-044",NA,NA,"1896-02-20","Hardware And Metal Trades",NA,"","","complete",16,23,40.7527396,-73.9370149
"887",23371,"","FRIENDS OF HON. PHILIP BLOCH","BANQUET TENDERED TO HON. PHILIP BLOCH, IN CELEBRATION OF HIS ELECTION AS SECRETARY OF THE BOARD OF POLICE MAGISTRATES","OTHER (PRIVATE GROUP OF FRIENDS);","NEW YORK, NY","FOLDER; ILLUS; COL; 5.5X8.5;","COMPLIMENTARY/TESTIMONIAL","FRENCH; INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; THIS IS FIRST TIME I HAVE SEEN COCKTAILS LISTED WITH FIRST COURSE-OYSTERS; USA SEAL ON COVER; TRIBUTE WRITTEN TO GUEST OF HONOR ON FIRST PAGE;","1900-046",NA,NA,"1900-01-05","Friends Of Hon. Philip Bloch",NA,"","","complete",4,29,0,0
"888",23379,"","MODERN WOODMEN OF AMERICA","DINNER","PROF;","HOTEL WOODSTOCK, [WOODSTOCK?], NY","FOLDER; ILLUS; COL; 4X5.5;","[ANNIV?];","GROUPS INSIGNIA ON COVER;","1908-115",NA,NA,"1908-02-04","Modern Woodmen Of America",NA,"","","complete",4,17,0,0
"889",23382,"","ALPHA KAPPA KAPPA","FOURTH ANNUAL CONVENTION","PROF;","THE ARGYLE, BROOKLYN, NY","BOOKLET; 5 X 8;","ANNIVERSARY;","WINES; TOASTS; APPEARS TO BE MEDICAL ORGANIZATION;","1898-139",NA,NA,"1898-04-06","Alpha Kappa Kappa",NA,"","","complete",12,30,40.673456,-73.794469
"890",23393,"","HARDWARE AND METAL TRADES","SIXTH DINNER","COMMERCIAL","SHERRY'S, NY","BOOKLET; COL; ILLUS; 5.5 X 7;","OTHER (ANNIV)","SILVER COVER EMBOSSED WITH DESIGNS AND NAME OF GUEST (W.E.PECK); AUTOGRAPHS, SEATING PLAN; NAMES OF COMPANIES; SOME FRENCH;","1895-028",NA,NA,"1895-01-31","Hardware And Metal Trades",NA,"","","complete",18,15,40.7527396,-73.9370149
"891",23398,"","LOCANDA MAGGIORE","LUNCH","COMMERCIAL","BAGNI DI MONTECATINI, TUSCANY, ITALY","CARD; ILLUS; COL; 4X9;","","MENU IN FRENCH; [DATE INFO SUPPLIED BY FEB]; ART DECO FLORAL BORDER; MENU HANDWRITTEN IN VIOLET INK;","1906-603",NA,NA,"1906-07-22","Locanda Maggiore",NA,"","","complete",2,5,40.80184,-73.966645
"892",23399,"","STERLING REPUBLICAN CLUB","COMPLMENTARY BANQUET TO EDWARD M. MORGAN,PRES.","POL;","WASHINGTON HALL,2157 AMST. AVE. NY","BOOKLET; COL; 5 X 7;","COMPLIMENTARY/TESTIMONIAL","OFFICERS & COMMITTEE MEMBERS LISTED; MUSICAL PROGRAM INCLUDED;WINES LISTED;","1900-709",NA,NA,"1900-02-03","Sterling Republican Club",NA,"","","complete",12,29,40.7968472,-74.483221
"893",23402,"","DENNETT'S","DAILY MENU","COMMERCIAL","25 PARK ROW, [NY]","CARD; 5.25 X 9.75;","","PRICED MENU; NOTE ABOUT PURITY OF WATER;","1900-453",NA,NA,"1900-01-22","Dennett's",NA,"Dollars","$","complete",2,116,40.7803491,-73.9602479
"894",23403,"","CONGRESS HALL","DINNER","COM","SYRACUSE,NY","BOOKLET; ILLUS; COL; 1901 CALENDAR ATACHED; 5 X 7.5;","SECULAR HOLIDAY;","CALENDAR FOR ENTIRE YEAR ATTACHED;","1900-030",NA,NA,"1901-01-01","Plaza",NA,"Dollars","$","complete",4,460,40.7644691,-73.9744877
"895",23405,"","NORTH RIVER STEAMBOAT CO.","ANNUAL MEETING LUNCH","COMMERCIAL","HOTEL ST. GEORGE,NYACK,NY","FOLDER;COL;4.5X6.75;","ANNIVERSARY;","","1901-285",NA,NA,"1901-02-05","North River Steamboat Co.",NA,"","","complete",3,25,0,0
"896",23418,"","COLUMBIA DAIRY KITCHEN;","DAILY MENU","COMMERCIAL","48 EAST 14TH STREET, UNION SQUARE, NY","FOLDER; 6 X 10;","","PRICED MENU; DAILY SPECIALS; TRANSPORTATION DIRECTIONS; LIST OF THEATRES AND PROGRAMS IN THE AREA; BOXED CANDY AND CIGARS AVAILABLE; DIRECTIONS TO TOILETS;","1900-792",NA,NA,"1900-02-07","Columbia Dairy Kitchen;",NA,"Dollars","$","complete",4,357,40.8075355,-73.9625727
"897",23420,"","RENS.POLY.INST.","ALUMNI REUNION","EDUC;","DELMONICO'S NY","BROADSIDE; ILLUS; COL; 4.5 X 7;","[REUNION]","MENU IN FRENCH","1898-067",NA,NA,"1898-02-04","Rens.Poly.Inst.",NA,"","","complete",2,19,40.7531823,-73.9822534
"898",23427,"","JERUSALEM CHAPTER NO 8 R.A.M.","CENTENIAL ANNIVERSARY DINNER","SOC;","HOTEL SAVOY,[NY]","BOOKLET;ILL;COL;4X7.25;","ANNIVERSARY;","MASONIC ORGANIZATION;FRENCH MENU;NAMES LISTED;","1899-382",NA,NA,"1899-04-22","Jerusalem Chapter No 8 R.A.M.",NA,"","","complete",8,24,0,0
"899",23432,"","EASTERN HOTEL","BILL OF FARE","COMMERCIAL","NEW YORK, NY","BOOKLET; ILLUS; 5.5X8.5;","OTHER (DAILY MENU);","SPECIAL ITEMS HANDWRITTEN IN FADED VIOLET INK; INCLUDES PRICED WINE LIST; DECORATIVE BORDER;","1900-167",NA,NA,"1900-01-11","Eastern Hotel",NA,"Dollars","$","complete",3,257,40.7229214,-73.9893621
"900",23434,"","HOTEL AMERICA","DINNER","COMMERCIAL","IRVING PLACE AND 15TH STREET, NEW YORK, NY","FOLDER; 6 X 7;","","MENU IN SPANISH AND ENGLISH; PARTIALLY HANDWRITTEN; PRICED WINE LIST; NOTE ABOUT A PARIS BRANCH AT 60 RUE LAFAYETTE;","1900-480",NA,NA,"1900-01-24","Hotel America",NA,"Dollars","$","complete",4,57,40.521544,-74.34027
"901",23438,"","ST. REGIS HOTEL","LUNCHEON/DEJEUNER FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-286",NA,NA,"1906-03-09","St. Regis Hotel",NA,"Dollars","$","complete",2,190,40.7614222,-73.9747694
"902",23446,"","CONGRESS HALL","DAILY MENU","","SARATOGA SPRINGS,NY","BROADSIDE","","INCLUDES WINE LIST","1856-005",NA,NA,"1856-09-08","Congress Hall",NA,"Dollars","$","complete",2,119,40.7071046,-74.0126917
"903",23450,"","PHI ALPHA SIGMA FRATERNITY  ALPHA AND GAMMA CHAPTERS","ANNUAL DINNER","SOC;","HOTEL MANHATTAN [NY]","BOOKLET; 4.5 X 6.5;","ANNIVERSARY;","WINES; LIST OF MEMBERS; TOASTS; FROM LIST OF MEMBERS THIS APPEARS TO BE A MEDICAL FRATERNITY;","1899-356",NA,NA,"1899-04-14","Phi Alpha Sigma Fraternity  Alpha And Gamma Chapters",NA,"","","complete",8,21,40.7470433,-74.0255023
"904",23451,"","BRANDES BROS. LADIES' AND GENTS' RESTAURANT AND LUNCH ROOM;","DAILY BILL OF FARE;","COMMERCIAL","121 EAST FORTY-SECOND STREET, NEW YORK, [NY];","FOLDER; 6.5X10.5;","","A LA CARTE MENU; PRICED WINE LIST;","1900-413",NA,NA,"1900-01-19","Brandes Bros. Ladies' And Gents' Restaurant And Lunch Room;",NA,"Dollars","$","complete",2,46,0,0
"905",23457,"","ST. REGIS HOTEL","LUNCHEON/DEJEUNER FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-296",NA,NA,"1906-03-12","Hotel St. Regis",NA,"Dollars","$","complete",2,188,40.7614222,-73.9747694
"906",23458,"","PENATAQUIT CORINTHIAN YACHT CLUB","THIRD ANNUAL DINNER","SOC;","HOTEL MANHATTAN, [NY]","FOLDER; ILLUS; COL; 5 X 7;","ANNIVERSARY;","ORNAMENTAL BORDER; RED AND BLUE CLUB CREST;","1899-161",NA,NA,"1899-02-01","Penataquit Corinthian Yacht Club",NA,"","","complete",4,20,0,0
"907",23469,"","MURO HOTEL","[LUNCH]","COMMERCIAL","116 WEST 14 ST. NY","BROADSIDE; 4.5 X 7.25;","DAILY","MENU ALL IN SPANISH;","1900-372",NA,NA,"1900-01-17","Muro Hotel",NA,"","","complete",2,19,40.7498972,-73.9797165
"908",23474,"","CAFETERIA LUNCH","DAILY MENU","COMMERCIAL","57 BROAD STREET, NY","FOLDER; ILLUS; 6 X 9.75;","","PRICED MENU PARTIALLY HANDWRITTEN;LITHOGRAPH OF MOOSE ON BACK COVER;","1900-425",NA,NA,"1900-01-20","Cafeteria Lunch",NA,"Dollars","$","complete",4,99,40.7405211,-73.997999
"909",23479,"","LOWELL LUNCH","MENU","COMMERCIAL","NEW YORK, NY","CARD; ILLUS; 5.6X7;","","A LA CARTE MENU; DECORATIVE BORDER; [DATE INFO SUPPLIED BY FEB];","1907-512",NA,NA,"1907-05-16","Lowell Lunch",NA,"Dollars","$","complete",2,95,40.7657388,-73.9692216
"910",23488,"","CAZENOVIA ALUMNI ASSOCIATION OF NEW YORK AND VICINITY","DINNER","EDUC;","FRAUNCES TAVERN, NY(?)","CARD; ILLUS; 3.5 X 5.5;","ANNIVERSARY(?);","ILLUSTRATION OF BUILDING PLAQUE OF FRAUNCES TAVERN;","1906-237",NA,NA,"1906-02-23","Cazenovia Alumni Association Of New York And Vicinity",NA,"","","complete",2,13,40.7295134,-73.9964609
"911",23491,"","AMHERST ALUMNI","DINNER","EDUC;","DELMONICO'S, NEW YORK, NY","BOOKLET; ILLUS; COL; 4.5X5.5;","OTHER (REUNION);","INCLUDES PRICED WINE LIST; DRAWING ON COVER;","1898-053",NA,NA,"1898-01-20","Amherst Alumni",NA,"Dollars","$","complete",4,39,40.7547198,-73.9812628
"912",23492,"","NEW YORK ASSOCIATION OF THE ALUMNI OF PHILIPS EXETER ACADEMY","14TH ANNUAL DINNER","EDUC;","THE WINDSOR HOTEL, NEW YORK, NY","FOLDER; ILLUS; 5X8;","OTHER (REUNION);","INCLUDES WINES SERVED WITH EACH COURSE; OFFICERS & EXECUTIVE COMMITTE LISTED; SEALS ON COVER & BACK PAGE;","1896-077",NA,NA,"1896-04-10","New York Association Of The Alumni Of Philips Exeter Academy",NA,"","","complete",4,20,40.7773927,-73.9580682
"913",23500,"","COMRADES OF THE ARMY OF THE POTOMAC","DINNER TO CAPT. LOUIS PHILIPPE D'ORLEANS, COMTE DE PARIS","MIL;","PLAZA HOTEL, NY","CARD FOLDER; COL; ILLUS; 4.5 X 7;","COMPLIMENTARY/TESTIMONIAL","EMBOSSED RED, WHITE, BLUE MEDAL; TIED WITH WHITE RIBBONS; MENU ALSO A PLACE CARD FOR LT. S.H. ROBBINS; FRENCH;","1890-093",NA,NA,"1890-10-20","Comrades Of The Army Of The Potomac",NA,"","","complete",6,40,0,0
"914",23516,"","ST. REGIS HOTEL","DEJEUNER/FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH A LA CARTE MENU;","1905-787",NA,NA,"1905-10-25","Hotel St. Regis",NA,"Dollars","$","complete",2,202,40.7614222,-73.9747694
"915",23520,"","(MRS.W.D.SLOANE)","(DINNER DANCE)","OTHER;(PRIVATE);","642 FIFTH AVE,(NY)","CARD;3.5X5.25;","OTHER;(DINNER DANCE);","HANDWRITTEN NOTE ON BACK,MRS.W.D.SLOANE'S DINNER DANCE.640FIFTH AVE;MENU IN FRENCH;CHAMPAGNE;","1899-141",NA,NA,"1899-01-20","Mrs.W.D.Sloane",NA,"","","complete",2,13,0,0
"916",23521,"","ST. REGIS HOTEL","DINER/DINNER","COMMERCIAL","(NEW YORK, NY?)","CARD; 5X8;","","MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;","1905-485",NA,NA,"1905-06-20","St. Regis Hotel",NA,"Dollars","$","complete",2,150,40.7614222,-73.9747694
"917",23530,"","SOUTH FERRY HOTEL","BREAKFAST AND SUPPER BILL OF FARE","COMMERCIAL","NEW YORK, NY","FOLDER; ILLUS; 8X11;","","[DATE INFO SUPPLIED BY FEB]; ILLUSTRATION OF HOTEL ON COVER; PRICED WINE LIST ON BACK COVER; ""LADIES' AND GENTS' DINING ROOM UP-STAIRS;""","1900-775",NA,NA,"1900-02-06","South Ferry Hotel",NA,"Dollars","$","complete",4,68,40.7046417,-74.0103215
"918",23532,"","HOTEL PARK VIEW","BREAKFAST","COMMERCIAL","CARLETON RESTAURANT,NEW YORK,NY","CARD;6.25X10.5;","DAILY MENU;","EACH BREAKFAST COMBINATION ITEMS NUMBERED,TWO NUMBER 11 WERE PRINTED,ONE CORRECTED BY HAND TO 11 1/2;DATE AND HOTEL NAME HANDWRITTEN;","1900-723",NA,NA,"1900-02-05","Hotel Park View",NA,"Dollars","$","complete",2,40,40.7597433,-73.9892241
"919",23533,"","NEW YORK CITY POLICE ENDOWMENT ASSOCIATION","FIRST ANNUAL DINNER","PROF;","WALDORF ASTORIA,NEW YORK,NY","BOOKLET;ILL;COL;5.25X8;","ANNIVERSARY;","WINES;TOASTS;BOUND BY MULTIPLE YARNS AT SIDE;DESIGN AND SEAL ON FRONT COVER;NAKED CHILDREN WITH HALF APRONS CARRYING TRAYS OF FOOD;THE YEAR 1900 FRAMED WITH DECORATIONS ON BACK COVER;LIST OF GUESTS WITH SEATING INFORMATION;","1900-721",NA,NA,"1900-02-05","New York City Police Endowment Association",NA,"","","complete",24,30,40.7124491,-74.0082925
"920",23537,"","CRAFTSMAN CLUB","DINNER TO M.W.JOHN STEWART,GRAND MASTER OF MASONS,STATE OF NY","SOCIAL","CLUB,11 WEST 22 ST.,NY","BOOKLET; RIBBON TRIM; COL; 4.5 X 6.75;","COMPLIMENTARY/TESTIMONIAL","LIST OF OFFICERS & DINNER COMMITTEE NOTED;","1896-194",NA,NA,"1896-10-29","Craftsman Club",NA,"","","complete",8,21,40.8946634,-74.0479721
"921",23543,"","HOTEL BRISTOL","DINNER","COMMERCIAL","HOTEL BRISTOL, CARLSBAD, [GERMANY]","CARD; 4 X 6.25;","","HANDWRITTEN MENU; LOGO;","1905-609",NA,NA,"1905-07-29","Hotel Bristol",NA,"","","complete",2,6,40.7649526,-73.9633824
"922",23547,"","AMERICAN ASSOCIATION OF PUBLIC ACCOUNTANTS","18TH ANNIVERSARY BANQUET","PROF;","HOTEL ASTOR, NEW YORK, NY","BOOKLET; ILLUS; COL; 6.5X9.5;","ANNIVERSARY;","WINES LISTED; MENU IN COMBINATION OF FRENCH AND ENGLISH; QUOTES THROUGHOUT; SWEET ILLUSTRATION OF A FLOWER GIRL; HONORARY GUESTS, POST PRANDIAL, MUSIC AND BANQUET AND RECEPTION COMMITTEES LISTED;","1905-758",NA,NA,"1905-10-17","American Association Of Public Accountants",NA,"","","complete",12,23,40.7586791,-73.9824061
"923",23549,"","MR.& MRS. JOHN M. TIERNEY","TENTH WEDDING ANNIVERSARY","SOC;","BEDFORD PARK,NY","BROADSIDE; SILVER PAPER; 5.25 X 8.25;","ANNIVERSARYERSARY","","1899-181",NA,NA,"1899-02-13","Mr.& Mrs. John M. Tierney",NA,"","","complete",2,19,40.721741,-73.988103
"924",23559,"","DOWNTOWN CLUB","MENU","SOC;","NEW YORK, NY","FOLDER; ILLUS; COL; 6X9.5;","OTHER (DAILY MENU);","EXTRACT FROM HOUSE RULES: ""SERVANTS MUST NOT BE FEED. AN EMPLOYEE OF THE CLUB WHO RECEIVES A FEE OR GRATUITY IN ANY FORM FROM A MEMBER OR VISITOR WILL BE DISMISSED;""","1900-644",NA,NA,"1900-01-31","Downtown Club",NA,"Dollars","$","complete",4,221,40.7062159,-74.0156972
"925",23560,"","HAMILTON CLUB","DIRECTORS' DINNER","SOC;","BROOKLYN, NY","FOLDER; 4.5X6.75;","","DIRECTORS AND FORMER DIRECTORS LISTED;","1905-956",NA,NA,"1905-12-07","Hamilton Club",NA,"","","complete",8,15,40.608768,-74.032303
"926",23565,"","WALDORF-ASTORIA HOTEL","SUPPER MENU","COMMERCIAL","NEW YORK, NY","BROADSIDE; 6X9;","OTHER (DAILY HOTEL MENU);","PRICED A LA CARTE MENU; (DATE INFO SUPPLIED BY FLB);","1900-639",NA,NA,"1900-01-30","Waldorf Astoria Hotel",NA,"Dollars","$","complete",2,154,40.7565217,-73.9741521
"927",23573,"","CANTON (OHIO) SOCIETY OF NEW YORK","4TH ANNUAL DINNER","SOC;","MANHATTAN HOTEL,NY","BOOKLET; ILLUS; COL; 6.25X9;","ANNUAL;","LIST OF OFFICERS,& COMMITTEES INCLUDED;","1905-323",NA,NA,"1905-04-29","Canton (Ohio) Society Of New York",NA,"","","complete",8,17,40.76984,-73.9643046
